1972,   203.6, ,   229.1, ,   215.7, ,   114.7, ,    54.8, ,   125.0, ,    72.1, ,    27.4, ,   125.4, ,    47.0, ,   102.0, ,   244.3, ,  1560.9, ,   601.0, ,   385.2, ,   224.4, ,   274.3, ,
1973,   162.5, ,   122.6, ,    99.7, ,    59.5, ,    65.7, ,    89.7, ,    61.0, ,    66.8, ,    43.9, ,   196.9, ,   188.2, ,   213.1, ,  1369.4, ,   529.4, ,   224.8, ,   217.5, ,   429.0, ,
1974,   242.7, ,   164.2, ,   145.3, ,    97.5, ,    88.8, ,    70.2, ,    82.2, ,    34.3, ,    29.8, ,    53.4, ,   151.1, ,   260.3, ,  1419.8, ,   619.9, ,   331.6, ,   186.8, ,   234.3, ,
1975,   153.6, ,    84.3, ,    62.9, ,    24.4, ,    54.1, ,    40.6, ,    57.1, ,   125.7, ,    13.0, ,   264.6, ,   227.3, ,   147.8, ,  1255.3, ,   498.2, ,   141.4, ,   223.3, ,   504.8, ,
1976,   169.7, ,   112.7, ,   140.0, ,    35.0, ,   134.6, ,    69.8, ,    55.0, ,    87.8, ,    60.9, ,    67.6, ,    85.3, ,   137.3, ,  1155.7, ,   430.2, ,   309.6, ,   212.6, ,   213.8, ,
1977,    48.2, ,    72.3, ,    56.9, ,    53.0, ,    54.8, ,    80.9, ,    90.3, ,    75.2, ,    91.5, ,    89.9, ,   170.6, ,   110.0, ,   993.7, ,   257.8, ,   164.7, ,   246.4, ,   352.0, ,
1978,    76.8, ,    27.4, ,   105.6, ,    57.0, ,    86.2, ,    32.7, ,    62.2, ,    81.8, ,   189.0, ,   115.8, ,   102.4, ,   153.8, ,  1090.6, ,   214.2, ,   248.8, ,   176.7, ,   407.1, ,
1979,    59.8, ,   229.5, ,    23.7, ,    39.7, ,    65.8, ,    45.1, ,    44.7, ,    17.4, ,    98.2, ,   125.6, ,    25.9, ,   227.9, ,  1003.4, ,   443.1, ,   129.2, ,   107.3, ,   249.7, ,
1980,   132.0, ,    77.9, ,    55.7, ,    52.8, ,    54.0, ,   101.1, ,    95.8, ,   115.2, ,   110.1, ,    71.8, ,   183.5, ,   234.2, ,  1284.2, ,   437.8, ,   162.5, ,   312.1, ,   365.5, ,
1981,    35.5, ,   164.2, ,    39.4, ,   144.8, ,    37.2, ,    95.2, ,   112.8, ,    63.7, ,    82.4, ,   183.4, ,   148.6, ,   210.1, ,  1317.2, ,   433.9, ,   221.4, ,   271.7, ,   414.3, ,
1982,   199.9, ,   122.3, ,    54.2, ,    29.6, ,    37.2, ,    51.4, ,   144.6, ,    96.1, ,    87.2, ,   136.2, ,    63.4, ,   132.5, ,  1154.6, ,   532.3, ,   121.1, ,   292.1, ,   286.8, ,
1983,   131.2, ,    70.0, ,    44.0, ,    21.7, ,    24.9, ,    86.2, ,   140.4, ,    40.4, ,   120.5, ,   133.0, ,   177.1, ,    75.2, ,  1064.4, ,   333.7, ,    90.5, ,   266.9, ,   430.6, ,
1984,   165.3, ,   122.6, ,    69.8, ,    26.3, ,   128.1, ,    94.5, ,    30.4, ,    69.4, ,    88.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   363.1, ,   224.2, ,   194.3, , -9999.9,M,
1985, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    56.0, , -9999.9,M,     7.0, ,    64.2, ,    92.2, ,   215.7, ,    56.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   363.9, ,
1986,   193.9, ,    72.7, , -9999.9,M,    47.0, ,    90.6, ,    77.2, ,   145.3, ,    16.0, ,    66.8, , -9999.9,M,   211.5, ,   114.0, , -9999.9,M, -9999.9,M, -9999.9,M,   238.5, , -9999.9,M,
1987,   147.4, ,    66.0, ,   172.7, ,   127.1, ,   115.8, ,    78.5, ,   101.1, ,    65.2, ,    20.5, ,    38.9, ,   147.7, ,   120.7, ,  1201.6, ,   327.4, ,   415.5, ,   244.8, ,   207.1, ,
1988,   142.7, ,   130.9, ,   111.1, ,   122.4, ,    51.7, ,    80.3, ,    85.1, ,    89.3, ,    82.8, ,    88.5, ,   213.2, ,   127.0, ,  1325.0, ,   394.3, ,   285.2, ,   254.7, ,   384.5, ,
1989,   156.6, ,    28.5, ,   151.6, ,    55.0, ,    47.0, ,    83.4, ,    88.7, ,   156.0, ,    24.7, ,   143.6, ,   264.3, ,    83.2, ,  1282.5, ,   312.1, ,   253.5, ,   328.1, ,   432.6, ,
1990,   170.5, ,   167.9, ,    81.1, ,    34.3, ,    46.0, ,    55.8, ,    67.9, ,    97.5, ,     6.3, ,   221.9, ,   298.7, ,   191.3, ,  1439.3, ,   421.6, ,   161.4, ,   221.2, ,   527.0, ,
1991,    89.9, ,   171.5, ,    50.8, ,    86.4, ,    61.1, ,    43.5, ,   110.6, ,   128.1, ,    26.0, ,    66.2, ,   217.5, ,   176.7, ,  1228.3, ,   452.7, ,   198.4, ,   282.1, ,   309.6, ,
1992,   298.7, ,    59.5, ,    25.3, ,   120.6, ,    69.0, ,    25.5, ,    82.0, ,    50.8, ,   126.6, ,   145.3, ,   100.0, ,   115.4, ,  1218.5, ,   534.9, ,   214.9, ,   158.2, ,   371.8, ,
1993,    94.2, ,     7.7, ,   109.5, ,    62.2, ,    70.4, ,    98.7, ,   107.5, ,   119.6, ,    11.6, ,    89.7, ,   169.7, ,   118.2, ,  1058.8, ,   217.3, ,   242.1, ,   325.7, ,   271.0, ,
1994,   123.0, ,   164.3, ,    85.8, ,    67.1, ,    43.7, ,    70.7, ,    34.5, ,    90.9, ,    59.3, ,   119.5, ,   306.6, ,   185.1, ,  1350.5, ,   405.5, ,   196.6, ,   196.1, ,   485.4, ,
1995,   100.7, ,    81.1, ,   103.2, ,    52.7, ,    24.3, ,    31.2, ,   137.0, ,   174.8, ,    46.2, ,   239.3, ,   287.0, ,   160.2, ,  1437.8, ,   366.9, ,   180.3, ,   343.0, ,   572.5, ,
1996,   117.4, ,   101.2, ,    56.3, ,   137.2, ,   113.2, ,    70.8, ,    48.8, ,    67.1, ,    84.6, ,   193.4, ,   120.7, ,   193.3, ,  1304.0, ,   378.9, ,   306.7, ,   186.7, ,   398.7, ,
1997,   222.7, ,   110.2, ,   196.2, ,    80.8, ,    65.3, ,    85.6, ,   173.0, ,    87.2, ,   178.7, ,   248.4, ,   166.5, ,   203.5, ,  1818.3, ,   526.3, ,   342.4, ,   345.8, ,   593.6, ,
1998,   162.1, ,    86.3, ,   111.1, ,    53.1, ,    29.0, ,    60.5, ,    78.9, ,    29.5, ,    38.9, ,   116.8, ,   241.1, ,   239.0, ,  1246.3, ,   451.9, ,   193.2, ,   168.9, ,   396.8, ,
1999,   256.5, ,   257.3, ,   126.3, ,   107.4, ,    90.5, ,   111.9, ,   120.5, ,   105.5, ,    74.2, ,   138.4, ,   298.7, ,   175.6, ,  1862.9, ,   752.9, ,   324.1, ,   337.9, ,   511.3, ,
2000,   154.3, ,    72.2, ,   134.2, ,    65.5, ,    87.3, ,    55.1, ,    95.8, ,    57.7, ,    65.5, ,    99.7, ,    81.8, ,   128.2, ,  1097.4, ,   402.1, ,   287.0, ,   208.6, ,   247.1, ,
2001,   112.8, ,    59.1, ,   109.9, ,    95.0, ,   113.5, ,    86.0, ,   150.0, ,    85.4, ,    60.4, ,   188.4, ,   219.4, ,   231.6, ,  1511.6, ,   300.2, ,   318.3, ,   321.5, ,   468.2, ,
2002,   152.1, ,   148.5, ,   114.6, ,   111.6, ,   122.8, ,    76.2, ,    50.0, ,    57.9, ,    71.9, ,    29.9, ,   168.1, ,   162.1, ,  1265.8, ,   532.2, ,   349.0, ,   184.1, ,   270.0, ,
2003,   176.7, ,    47.8, ,   242.3, ,   165.2, ,    55.3, ,    85.8, ,    18.6, ,    21.5, ,    73.4, ,   237.0, ,   183.5, ,   146.9, ,  1454.0, ,   386.6, ,   462.8, ,   125.8, ,   493.9, ,
2004,   143.6, ,    66.7, ,   147.8, ,    39.4, ,    59.4, ,    52.3, , -9999.9,M,   123.0, ,   118.0, , -9999.9,M,   166.0, ,   143.6, , -9999.9,M,   357.1, ,   246.6, , -9999.9,M, -9999.9,M,
2005,   202.6, ,    47.4, ,    75.2, ,    54.5, ,    43.8, ,   112.4, ,   171.7, ,    83.1, ,   101.5, ,   185.8, ,   151.1, ,   134.2, ,  1363.3, ,   393.6, ,   173.5, ,   367.2, ,   438.4, ,
2006,   242.3, ,    75.0, ,    50.6, ,   105.3, ,    67.5, ,    75.0, ,    51.2, ,    81.3, ,    26.0, ,    52.6, ,   271.6, ,   229.1, ,  1327.6, ,   451.5, ,   223.4, ,   207.5, ,   350.2, ,
2007,   240.6, ,    71.4, ,   260.6, ,   105.2, ,    26.1, ,    77.5, ,    47.6, ,    94.5, ,    96.8, ,   197.4, ,   173.9, ,   211.0, ,  1602.5, ,   541.1, ,   391.9, ,   219.5, ,   468.1, ,
2008, -9999.9,M,   117.1, ,    63.3, ,    45.4, ,    51.8, ,    45.1, ,    95.3, ,   124.3, ,    43.1, ,   103.2, ,   140.8, ,   142.0, , -9999.9,M, -9999.9,M,   160.6, ,   264.6, ,   287.0, ,
2009,   158.1, ,    36.2, ,   163.9, ,    67.4, ,    57.9, ,    64.0, ,    22.9, ,    45.6, ,    83.6, ,   129.2, ,   234.4, , -9999.9,M, -9999.9,M,   336.3, ,   289.2, ,   132.6, ,   447.1, ,
2010, -9999.9,M,    13.7, ,    51.4, ,    39.2, ,    31.2, ,    58.7, ,    68.2, ,    69.3, ,   122.8, ,    61.3, ,   127.1, ,    99.2, , -9999.9,M, -9999.9,M,   121.7, ,   196.2, ,   311.2, ,
2011,   237.8, ,   118.2, ,    98.0, ,    72.9, ,    56.0, ,    69.3, ,   124.7, ,    36.4, ,    75.8, ,   191.4, ,   179.7, ,   120.0, ,  1380.1, ,   455.1, ,   226.9, ,   230.3, ,   446.9, ,
2012,   226.5, ,    44.0, ,   163.2, ,   105.7, ,    32.2, ,   171.1, ,    89.1, ,    33.8, ,    24.1, ,   194.0, ,   138.1, ,   173.4, ,  1395.2, ,   390.5, ,   301.1, ,   294.0, ,   356.2, ,
2013,   129.5, ,   131.6, ,   110.2, ,    95.4, ,    62.1, ,    49.7, ,    20.7, ,    78.9, ,   109.0, ,    71.1, ,    99.1, ,   134.9, ,  1092.1, ,   434.5, ,   267.7, ,   149.2, ,   279.1, ,
2014,   123.7, ,   101.5, ,   152.8, ,    72.6, ,    83.8, ,    44.2, ,    51.2, ,    56.1, ,    85.4, ,   185.7, ,   187.0, ,   213.6, ,  1357.4, ,   360.1, ,   309.2, ,   151.5, ,   458.0, ,
2015,   157.2, ,   118.5, ,   225.4, ,    66.8, ,    39.8, ,    56.9, , -9999.9,M, -9999.9,M,   148.4, ,   123.3, ,   246.7, , -9999.9,M, -9999.9,M,   489.3, ,   332.0, , -9999.9,M,   518.4, ,
2016, -9999.9,M,   154.8, , -9999.9,M, -9999.9,M,    48.0, ,    67.8, , -9999.9,M,    68.4, , -9999.9,M,   245.1, ,   213.8, ,   160.3, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
2017,    94.5, ,    93.8, ,   227.7, ,   119.2, ,    86.5, ,    45.3, ,    17.0, ,    18.5, ,    51.8, ,   211.9, ,   190.4, ,    59.2, ,  1215.8, ,   348.6, ,   433.4, ,    80.8, ,   454.0, ,
