"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1957" "39.8" "42.7" "40.8" "86.8" "53.0" "135.4" "46.3" "44.5" "119.9" "50.5" "139.2" "65.3" "864.0" "162.5" "180.6" "226.2" "309.5" NA
"1958" "40.9" "60.6" "28.9" "39.4" "78.2" "118.5" "73.7" "197.1" "80.5" "70.0" "119.0" "49.3" "956.2" "166.8" "146.6" "389.3" "269.5" NA
"1959" "50.2" "37.8" "51.4" "60.3" "123.9" "32.5" "109.4" "124.8" "87.7" "153.5" "82.8" "34.2" "948.6" "137.4" "235.7" "266.6" "324.0" NA
"1960" "52.5" "89.3" "34.1" "96.3" "67.2" "57.1" "70.6" "122.2" "59.4" "84.5" "103.8" "56.2" "893.2" "176.0" "197.6" "249.9" "247.7" NA
"1961" "25.3" "85.1" "73.8" "32.1" "101.3" "87.6" "151.4" "122.8" "166.9" "106.7" "79.7" "69.5" "1102.2" "166.6" "207.2" "361.8" "353.3" NA
"1962" "50.4" "38.0" "25.7" "47.4" "172.3" "56.0" "130.1" "170.1" "139.1" "50.3" "52.6" "75.5" "1007.6" "157.9" "245.5" "356.2" "242.1" NA
"1963" "31.5" "64.7" "33.8" "79.8" "76.3" "71.1" "141.3" "92.2" "53.6" "21.2" "123.5" "66.2" "855.3" "171.7" "189.9" "304.6" "198.3" NA
"1964" "98.5" "60.6" "100.4" "58.7" "150.2" "156.6" "124.2" "174.9" "86.8" "76.9" "124.1" "63.2" "1275.1" "225.4" "309.3" "455.7" "287.8" NA
"1965" "85.7" "112.8" "26.3" "26.4" "115.9" "62.0" "94.0" "77.8" "133.2" "89.2" "70.8" "71.1" "965.2" "261.8" "168.6" "233.8" "293.2" NA
"1966" "100.4" "45.9" "129.8" "53.3" "45.2" "84.2" "120.2" "143.2" "102.4" "176.3" "176.8" "74.2" "1252.1" "217.4" "228.3" "347.7" "455.6" NA
"1967" "96.5" "47.8" "81.0" "95.4" "50.2" "67.4" "98.7" "91.0" "21.1" "97.5" "109.6" "71.3" "927.5" "218.5" "226.6" "257.1" "228.2" NA
"1968" "34.7" "83.4" "102.1" "105.5" "13.9" "122.1" "248.4" "56.2" "132.7" "136.2" "105.7" "130.2" "1271.0" "189.4" "221.4" "426.7" "374.6" NA
"1969" "114.2" "37.3" "24.0" "43.0" "67.8" "107.8" "153.8" "167.8" "99.3" "108.6" "106.2" "44.5" "1074.3" "281.7" "134.8" "429.5" "314.1" NA
"1970" "53.5" "49.8" "49.0" "43.0" "87.0" "85.8" "65.5" "103.0" "93.0" "63.1" "114.9" "66.1" "873.7" "147.8" "178.9" "254.4" "271.0" NA
"1971" "55.4" "56.1" "30.7" "34.6" "91.6" "73.1" "78.5" "133.9" "150.9" "69.8" "76.2" "92.7" "943.4" "177.6" "156.9" "285.5" "296.9" NA
"1972" "150.3" "49.7" "76.2" "18.1" "38.9" "68.3" "74.3" "105.6" "61.2" "89.8" "49.0" "78.8" "860.2" "292.7" "133.2" "248.2" "200.0" NA
"1973" "56.9" "45.0" "55.6" "41.6" "133.8" "136.2" "100.3" "122.0" "122.7" "60.9" "82.9" "78.3" "1036.2" "180.6" "230.9" "358.6" "266.6" NA
"1974" "92.9" "31.2" "51.3" "139.0" "90.4" "62.1" "87.9" "99.8" "97.0" "82.9" "31.7" "50.1" "916.3" "202.4" "280.7" "249.8" "211.6" NA
"1975" "86.6" "44.2" "78.1" "64.3" "35.9" "82.0" "103.0" "63.7" "89.8" "55.2" "125.5" "62.5" "890.7" "180.9" "178.3" "248.7" "270.5" NA
"1976" "69.5" "63.8" "120.0" "61.3" "36.7" "72.3" "122.6" "45.7" "92.4" "47.2" "40.7" "60.0" "832.1" "195.7" "217.9" "240.7" "180.2" NA
"1977" "44.4" "85.1" "69.0" "53.5" "39.7" "125.5" "48.5" "107.0" "82.0" "75.3" "95.2" "73.3" "898.4" "189.5" "162.2" "281.0" "252.4" NA
"1978" "52.2" "33.5" "45.5" "50.7" "105.5" "129.2" "119.2" "59.7" "97.8" "93.9" "62.3" "48.3" "897.7" "158.9" "201.7" "308.1" "254.0" NA
"1979" "57.5" "25.6" "172.9" "90.0" "103.3" "118.3" "132.1" "80.6" "139.2" "NA" "NA" "68.7" "NA" "131.3" "366.3" "330.9" "NA" NA
"1980" "88.9" "25.1" "72.9" "97.1" "57.3" "54.2" "99.2" "95.3" "101.1" "71.8" "87.5" "61.7" "912.0" "182.7" "227.3" "248.6" "260.4" NA
"1981" "43.7" "99.5" "57.8" "136.7" "98.1" "130.3" "39.9" "65.1" "103.5" "90.2" "66.2" "86.9" "1017.8" "205.0" "292.5" "235.3" "259.8" NA
"1982" "100.2" "33.0" "53.9" "106.8" "50.3" "57.3" "141.7" "77.7" "167.3" "160.7" "111.2" "109.4" "1169.4" "220.1" "211.0" "276.7" "439.2" NA
"1983" "68.4" "60.1" "72.2" "53.0" "99.5" "66.1" "65.6" "54.8" "176.6" "80.3" "100.8" "61.0" "958.3" "237.9" "224.7" "186.5" "357.6" NA
"1984" "46.8" "31.4" "70.0" "25.4" "37.3" "186.7" "164.2" "48.8" "94.0" "76.3" "54.9" "122.0" "957.8" "139.2" "132.8" "399.7" "225.1" NA
"1985" "49.5" "87.0" "46.1" "72.6" "75.5" "57.4" "164.2" "63.4" "89.1" "67.3" "125.2" "73.2" "970.6" "258.5" "194.2" "285.1" "281.6" NA
"1986" "56.1" "28.5" "46.2" "45.4" "46.7" "99.1" "55.6" "80.4" "73.6" "100.7" "86.4" "47.0" "765.7" "157.8" "138.3" "235.1" "260.7" NA
"1987" "54.8" "24.8" "50.5" "25.7" "43.4" "80.9" "146.2" "86.9" "64.3" "98.0" "69.3" "83.6" "828.3" "126.5" "119.6" "314.0" "231.7" NA
"1988" "78.3" "69.6" "96.5" "49.2" "75.6" "86.7" "61.0" "187.0" "90.8" "69.1" "137.4" "77.3" "1078.6" "231.5" "221.3" "334.7" "297.4" NA
"1989" "74.7" "24.7" "64.7" "36.9" "73.2" "98.0" "43.1" "83.0" "37.1" "100.9" "136.5" "53.7" "826.4" "176.8" "174.8" "224.1" "274.4" NA
"1990" "91.8" "58.8" "48.8" "75.8" "116.5" "164.0" "85.4" "76.0" "98.2" "114.2" "59.1" "53.7" "1042.4" "204.2" "241.2" "325.4" "271.6" NA
"1991" "63.2" "36.9" "100.9" "25.6" "66.2" "115.2" "85.2" "112.3" "140.8" "124.3" "103.4" "58.4" "1032.5" "153.8" "192.7" "312.8" "368.6" NA
"1992" "71.1" "36.2" "29.0" "81.8" "60.0" "64.0" "115.3" "82.8" "157.3" "98.8" "101.9" "116.7" "1014.8" "165.6" "170.8" "262.1" "358.0" NA
"1993" "39.4" "16.4" "19.7" "77.2" "81.5" "58.6" "195.1" "50.3" "120.6" "84.7" "72.0" "56.8" "872.3" "172.4" "178.4" "304.0" "277.3" NA
"1994" "44.6" "18.9" "45.6" "97.9" "58.3" "48.8" "208.9" "143.5" "76.5" "50.0" "80.3" "47.4" "920.8" "120.3" "201.8" "401.2" "206.9" NA
"1995" "63.8" "61.9" "48.0" "70.5" "52.5" "70.7" "115.9" "44.9" "106.7" "165.8" "104.7" "46.9" "952.1" "173.1" "171.0" "231.4" "377.2" NA
"1996" "114.8" "47.3" "70.8" "95.2" "69.4" "61.4" "84.6" "57.3" "71.0" "103.9" "43.2" "100.2" "919.0" "209.0" "235.3" "203.3" "218.0" NA
"1997" "158.4" "37.4" "109.2" "47.0" "45.8" "92.9" "150.4" "90.9" "87.4" "109.0" "105.3" "72.6" "1106.3" "296.1" "202.0" "334.2" "301.7" NA
"1998" "49.1" "34.4" "74.1" "42.4" "57.5" "77.1" "68.9" "70.4" "126.1" "49.8" "93.2" "94.6" "837.6" "156.1" "173.9" "216.3" "269.1" NA
"1999" "105.6" "103.9" "63.7" "26.4" "107.6" "88.4" "110.5" "57.1" "95.9" "150.8" "96.1" "61.8" "1067.7" "304.0" "197.7" "256.0" "342.8" NA
"2000" "66.0" "19.2" "59.4" "26.9" "124.3" "140.4" "113.6" "117.3" "63.0" "49.9" "53.6" "62.3" "895.9" "147.0" "210.6" "371.3" "166.5" NA
"2001" "66.0" "106.1" "58.9" "114.7" "41.8" "83.4" "55.0" "79.6" "158.6" "113.1" "87.9" "121.2" "1086.3" "234.5" "215.4" "218.0" "359.6" NA
"2002" "78.8" "74.9" "84.1" "61.9" "110.5" "58.1" "62.6" "61.7" "106.6" "137.9" "102.3" "102.3" "1041.8" "275.0" "256.5" "182.4" "346.8" NA
"2003" "40.0" "64.8" "81.8" "45.0" "64.0" "36.2" "108.3" "89.5" "162.2" "89.0" "86.1" "135.0" "1001.9" "207.1" "190.8" "234.0" "337.3" NA
"2004" "63.7" "57.9" "100.8" "87.0" "86.1" "103.7" "49.1" "140.8" "59.9" "96.3" "77.8" "77.9" "1001.0" "256.6" "273.9" "293.6" "233.9" NA
"2005" "43.6" "55.2" "32.2" "33.5" "86.6" "40.5" "45.5" "57.3" "77.8" "151.9" "158.7" "46.4" "829.3" "176.7" "152.4" "143.3" "388.4" NA
"2006" "77.7" "56.1" "78.8" "46.9" "39.8" "46.0" "145.0" "48.0" "107.3" "60.7" "38.9" "51.9" "797.1" "180.2" "165.5" "239.0" "206.9" NA
"2007" "48.4" "24.0" "60.1" "94.4" "122.3" "47.2" "114.7" "73.9" "193.5" "93.9" "88.8" "100.9" "1062.1" "124.3" "276.8" "235.8" "376.1" NA
"2008" "87.4" "35.9" "34.1" "69.6" "107.6" "120.4" "115.9" "56.5" "58.5" "48.1" "70.1" "82.9" "887.0" "224.2" "211.4" "292.8" "176.7" NA
"2009" "30.9" "55.4" "43.3" "91.3" "85.0" "106.8" "195.2" "89.8" "41.6" "46.8" "46.0" "52.4" "884.5" "169.1" "219.6" "391.8" "134.5" NA
"2010" "32.7" "32.4" "19.8" "35.5" "48.5" "53.8" "102.0" "95.5" "179.5" "50.8" "75.5" "47.6" "773.6" "117.4" "103.8" "251.3" "305.8" NA
"2011" "53.1" "34.2" "53.0" "129.4" "48.3" "93.0" "67.3" "95.1" "79.1" "54.1" "84.7" "67.4" "858.7" "134.9" "230.7" "255.4" "217.9" NA
"2012" "105.4" "30.0" "74.4" "96.0" "87.2" "65.4" "53.8" "86.3" "87.6" "125.5" "87.5" "58.4" "957.4" "202.8" "257.5" "205.5" "300.6" NA
"2013" "47.9" "43.4" "69.8" "66.8" "82.9" "91.6" "201.2" "130.0" "105.5" "69.5" "154.1" "59.0" "1121.6" "149.7" "219.5" "422.8" "329.0" NA
"2014" "50.4" "23.4" "41.0" "114.0" "54.2" "90.9" "182.2" "103.2" "NA" "NA" "NA" "NA" "NA" "132.8" "209.1" "376.3" "NA" NA
"2015" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2016" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2017" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
