3022136,DRUMHELLER ANDREW        ,AB,station not joined, Monthly total of daily adjusted snowfall, mm, Updated to December 2017
3022136,DRUMHELLER ANDREW        ,AB,station pas jointe, Total mensuel des chutes de neige quotidiennes ajustées, mm,  Mise à jour jusqu à décembre 2017
Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
An  ,    Janv, ,     Fév, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Août, ,    Sept, ,     Oct, ,     Nov, ,     Déc, ,  Annuel, ,   Hiver, ,Printemp, ,     Eté, , Automne
1954,    44.4, ,    36.0, ,    45.6, ,    36.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.7, ,     2.7, ,    13.8, ,   181.3, ,   -10.0, ,    81.7, ,     0.0, ,     5.5, ,
1955,    13.8, ,    11.3, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    16.6, ,     5.6, ,    11.0, ,    22.1, ,    80.8, ,    39.0, ,     0.3, ,     0.0, ,    33.1, ,
1956,    30.4, ,    13.8, ,    58.0, ,    16.6, ,     5.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    14.0, ,     0.0, ,    24.8, ,   163.1, ,    66.3, ,    80.2, ,     0.0, ,    14.0, ,
1957,     7.1, ,     5.6, ,    16.7, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    33.4, ,    22.2, ,     2.7, ,    88.0, ,    37.4, ,    17.0, ,     0.0, ,    55.6, ,
1958,     5.6, ,    22.0, ,    22.1, ,     0.2, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.7, ,    33.2, ,    15.4, ,   101.4, ,    30.3, ,    22.5, ,     0.0, ,    36.0, ,
1959,    11.2, ,     8.4, ,     5.6, ,    11.2, ,     5.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.8, ,    16.9, ,    27.7, ,    92.6, ,    35.0, ,    22.6, ,     0.0, ,    22.7, ,
1960,    17.0, ,    23.0, ,    15.3, ,    28.9, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.5, ,    19.4, ,    20.3, ,   125.5, ,    67.7, ,    44.2, ,     0.0, ,    20.9, ,
1961,     0.1, ,    47.0, , -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    18.1, , -9999.9,M, -9999.9,M, -9999.9,M,    67.4, , -9999.9,M,     0.0, , -9999.9,M,
1962,    11.1, ,    13.9, ,    18.4, , -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M,     8.6, , -9999.9,M, -9999.9,M, -9999.9,M,     0.0, , -9999.9,M,
1963, -9999.9,M,    11.3, ,     6.0, , -9999.9,M,     2.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.5, ,    24.4, , -9999.9,M, -9999.9,M, -9999.9,M,     0.0, ,     7.5, ,
